from_url,to_url,anchor
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/communicating-ideas/,संचार विचारो
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/case-studies/,मामले का अध्ययन
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/bis-success-stories-e-book/,मानकों को बढ़ावा देना: सफलता की कहानियां 2021-22
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.manakonline.in/MANAK/ApplicationLicenceRelatedrpt,आईएसआई चिह्नित उत्पाद
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.manakonline.in//MANAK/ApplicationHMLicenceRelatedrpt,हॉलमार्क वस्तु
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.crsbis.in/BIS/Lims_registrationc.do?hmode=getLimsData,पंजीकरण चिह्नित उत्पाद
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,अपने उत्पाद की प्रामाणिकता की जाँच करें
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.manakonline.in/,(www.manakonline.in) देखे
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/product-certification/online-information/,O बीआईएस लाइसेंसो की ऑनलाइन सूचना सूची
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://standards.bis.gov.in/website/know-your-standards,L अपने मानक को ढूंढे
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/trainings/,F आगामी प्रशिक्षण कार्यक्रम
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/hallmarking-overview/jewellers-registration-scheme/list-of-licensed-jewellers/,H अपके शहर में हॉलमार्कड ज्वैलर ढूंढे
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://standards.bis.gov.in/loginwto/,W WTO-TBT पूछताछ बिंदु
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/standards/tisc/?lang=hi,T तकनीकी जानकारी सेवाएं
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/tender-details/,T निविदा
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/events/,E कार्यक्रम
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/pensioners/,P पेंशनभोगी
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/rti/,R सूचना का अधिकार
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/the-bureau-2/about-us/,और अधिक पढें »
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/the-bureau/bis-act-rules-and-regulations/,"बीआईएस अधिनियम, नियम इत्यादि का अवलोकन करे"
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/regional-branch-offices-bis-list/,क्षेत्रीय/शाखा कार्यालय और बीआईएस प्रयोगशालाएं
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/laboratorys/list-of-bis-recognized-lab/,सूचीबद्ध और मान्यता प्राप्त प्रयोगशालाएं
https://www.bis.gov.in/index.php/consumer-overview/consumer-overviews/brochures/,https://www.bis.gov.in/index.php/bo-lab-webpage/,बीओ/लैब वेबपेज
